CustomerID,Recency,Frequency,Monetary,KMeans_Cluster,Segment
15023,3,11,4488.74,0,Champions
15024,10,9,1470.33,3,Loyal Customers
15025,33,1,342.06,4,Lost Customers
15026,80,3,343.75,1,Potential Loyalists
15027,31,4,516.35,1,Potential Loyalists
15028,8,4,520.84,1,Potential Loyalists
15030,268,1,20.4,2,At-Risk Spenders
15031,4,4,468.34000000000003,1,Potential Loyalists
15032,256,2,315.25,2,At-Risk Spenders
15033,5,10,2287.15,0,Champions
15034,16,8,3008.01,3,Loyal Customers
15035,90,1,227.29000000000002,4,Lost Customers
15036,72,3,341.11,1,Potential Loyalists
15038,59,6,383.54,3,Loyal Customers
15039,10,45,13964.12,0,Champions
15041,170,1,151.48,2,At-Risk Spenders
15042,199,1,46.68,2,At-Risk Spenders
15044,19,17,5448.25,0,Champions
15045,152,1,60.06,4,Lost Customers
15046,9,15,2332.68,0,Champions
15047,270,1,329.7,2,At-Risk Spenders
15048,65,4,281.3,1,Potential Loyalists
15049,274,1,40.050000000000004,2,At-Risk Spenders
15050,25,3,982.29,1,Potential Loyalists
15051,23,3,1186.13,3,Loyal Customers
15052,319,1,127.83,2,At-Risk Spenders
15053,5,3,519.59,1,Potential Loyalists
15054,12,2,277.95,1,Potential Loyalists
15057,275,2,807.0,2,At-Risk Spenders
15058,25,11,1836.89,0,Champions
15059,41,9,1057.8700000000001,3,Loyal Customers
15060,8,4,268.75,1,Potential Loyalists
15061,4,33,6687.17,0,Champions
15062,71,4,912.38,3,Loyal Customers
15063,213,1,70.19999999999999,2,At-Risk Spenders
15065,38,4,2234.06,3,Loyal Customers
15066,53,1,701.79,1,Potential Loyalists
15067,78,3,1277.2,1,Potential Loyalists
15068,46,2,453.45,1,Potential Loyalists
15069,179,1,825.48,1,Potential Loyalists
15071,94,2,601.82,1,Potential Loyalists
15073,10,3,1043.41,1,Potential Loyalists
15074,105,1,735.67,1,Potential Loyalists
15075,78,1,496.78,1,Potential Loyalists
15076,173,1,771.3,1,Potential Loyalists
15078,7,31,9220.62,0,Champions
15079,213,3,610.5600000000001,2,At-Risk Spenders
15081,22,5,378.7,1,Potential Loyalists
15083,257,1,62.699999999999996,2,At-Risk Spenders
15087,282,1,220.06,2,At-Risk Spenders
15088,21,2,825.52,1,Potential Loyalists
15089,10,6,1906.6100000000001,3,Loyal Customers
15090,308,1,263.12,2,At-Risk Spenders
15091,68,1,446.71,1,Potential Loyalists
15092,215,2,279.61,2,At-Risk Spenders
15093,18,6,1807.28,3,Loyal Customers
15095,104,4,796.74,1,Potential Loyalists
15096,43,1,206.89000000000001,4,Lost Customers
15097,4,1,215.08,4,Lost Customers
15099,84,1,238.70000000000002,4,Lost Customers
15101,9,2,120.13000000000001,4,Lost Customers
15103,31,2,573.46,1,Potential Loyalists
15104,197,2,571.49,2,At-Risk Spenders
15105,18,7,1728.99,3,Loyal Customers
15106,18,5,1235.45,3,Loyal Customers
15107,334,3,104.10000000000001,2,At-Risk Spenders
15108,142,3,983.5500000000001,1,Potential Loyalists
15109,246,1,327.15000000000003,2,At-Risk Spenders
15110,24,4,620.4,1,Potential Loyalists
15111,29,3,1339.68,3,Loyal Customers
15113,10,3,1590.19,3,Loyal Customers
15114,30,10,2650.16,0,Champions
15115,18,1,238.81,4,Lost Customers
15116,18,4,1092.68,3,Loyal Customers
15117,15,5,1146.73,3,Loyal Customers
15119,246,1,162.8,2,At-Risk Spenders
15120,134,1,244.4,4,Lost Customers
15121,50,2,399.07,1,Potential Loyalists
15122,114,3,1286.28,1,Potential Loyalists
15123,7,2,1818.6299999999999,1,Potential Loyalists
15124,23,2,126.5,4,Lost Customers
15125,61,9,2362.7,3,Loyal Customers
15127,66,1,346.53,4,Lost Customers
15128,60,4,1307.74,3,Loyal Customers
15129,50,10,1583.27,3,Loyal Customers
15130,170,1,330.11,2,At-Risk Spenders
15132,18,5,791.69,3,Loyal Customers
15133,128,3,584.1800000000001,1,Potential Loyalists
15134,15,8,1299.55,3,Loyal Customers
15135,239,1,139.05,2,At-Risk Spenders
15136,3,4,1234.5,3,Loyal Customers
15139,240,2,169.84,2,At-Risk Spenders
15140,52,7,1604.01,3,Loyal Customers
15142,46,1,430.52,1,Potential Loyalists
15143,226,1,239.55,2,At-Risk Spenders
15144,8,17,5997.62,0,Champions
15145,4,4,921.73,3,Loyal Customers
15146,165,2,1164.52,1,Potential Loyalists
15147,240,1,382.0,2,At-Risk Spenders
15148,11,1,301.29,4,Lost Customers
15149,134,1,327.45000000000005,4,Lost Customers
15150,17,10,4592.19,0,Champions
15152,10,13,3794.9900000000002,0,Champions
15153,31,1,251.82,4,Lost Customers
15154,75,1,170.08,4,Lost Customers
15156,1,3,762.39,1,Potential Loyalists
15157,4,3,1408.73,3,Loyal Customers
15158,45,1,119.76,4,Lost Customers
15159,2,28,14334.960000000001,0,Champions
15160,357,1,51.96,2,At-Risk Spenders
15163,18,2,278.77,1,Potential Loyalists
15164,69,3,759.08,1,Potential Loyalists
15165,373,1,362.7,2,At-Risk Spenders
15167,321,1,134.4,2,At-Risk Spenders
15168,26,1,58.86,4,Lost Customers
15172,9,5,1385.88,3,Loyal Customers
15174,323,1,120.63,2,At-Risk Spenders
15175,72,1,212.5,4,Lost Customers
15178,260,1,40.5,2,At-Risk Spenders
15179,18,4,1533.79,3,Loyal Customers
15180,367,1,87.5,2,At-Risk Spenders
15181,66,3,194.99999999999997,1,Potential Loyalists
15182,154,2,605.85,1,Potential Loyalists
15184,29,2,283.45,1,Potential Loyalists
15185,70,1,139.92000000000002,4,Lost Customers
15186,14,2,349.85,1,Potential Loyalists
15187,2,12,1994.24,0,Champions
15189,1,39,5114.18,0,Champions
15192,120,3,618.6,1,Potential Loyalists
15193,61,1,336.95,4,Lost Customers
15194,3,15,5099.79,0,Champions
15197,11,3,451.11,1,Potential Loyalists
15198,92,2,193.64,4,Lost Customers
15199,59,4,418.70000000000005,1,Potential Loyalists
15201,87,5,1116.54,3,Loyal Customers
15203,26,6,1757.4,3,Loyal Customers
15204,357,1,157.5,2,At-Risk Spenders
15205,85,2,425.25,1,Potential Loyalists
15206,10,4,420.29999999999995,1,Potential Loyalists
15208,1,5,442.57,3,Loyal Customers
15210,225,1,211.2,2,At-Risk Spenders
15211,60,2,670.9100000000001,1,Potential Loyalists
15212,241,1,62.0,2,At-Risk Spenders
15213,319,2,328.35,2,At-Risk Spenders
15214,2,8,1497.14,3,Loyal Customers
15215,47,3,494.24,1,Potential Loyalists
15216,88,1,33.0,4,Lost Customers
15218,11,10,3102.65,0,Champions
15219,176,1,152.8,2,At-Risk Spenders
15220,52,6,1560.45,3,Loyal Customers
15221,366,1,162.60000000000002,2,At-Risk Spenders
15223,226,2,444.55,2,At-Risk Spenders
15224,358,2,244.13,2,At-Risk Spenders
15225,234,1,344.70000000000005,2,At-Risk Spenders
15226,311,1,128.91,2,At-Risk Spenders
15227,37,5,891.78,3,Loyal Customers
15228,66,4,2337.55,3,Loyal Customers
15230,239,2,429.6,2,At-Risk Spenders
15232,113,2,358.06,1,Potential Loyalists
15234,277,1,187.88,2,At-Risk Spenders
15235,218,12,2015.51,3,Loyal Customers
15236,299,1,321.05,2,At-Risk Spenders
15237,2,4,1252.38,3,Loyal Customers
15238,29,3,747.23,1,Potential Loyalists
15239,10,2,749.67,1,Potential Loyalists
15240,45,5,1168.8,3,Loyal Customers
15241,67,8,1347.01,3,Loyal Customers
15243,74,1,316.68,4,Lost Customers
15244,65,2,565.17,1,Potential Loyalists
15245,134,3,1490.76,1,Potential Loyalists
15246,238,2,458.1,2,At-Risk Spenders
15247,122,1,111.19999999999999,4,Lost Customers
15249,32,13,6298.46,0,Champions
15251,91,7,1307.12,3,Loyal Customers
15252,36,2,740.78,1,Potential Loyalists
15253,16,5,847.29,3,Loyal Customers
15254,127,1,253.32,4,Lost Customers
15255,67,1,865.35,1,Potential Loyalists
15256,149,1,98.45,4,Lost Customers
15257,283,1,40.2,2,At-Risk Spenders
15258,169,2,386.76,1,Potential Loyalists
15260,100,6,1595.27,3,Loyal Customers
15261,135,1,254.82,4,Lost Customers
15262,324,1,161.95000000000002,2,At-Risk Spenders
15263,107,1,139.51,4,Lost Customers
15264,64,1,393.74,1,Potential Loyalists
15265,151,2,1076.52,1,Potential Loyalists
15266,338,1,47.7,2,At-Risk Spenders
15269,24,1,118.80000000000001,4,Lost Customers
15270,16,6,842.0500000000001,3,Loyal Customers
15271,7,15,2183.04,0,Champions
15272,57,2,502.26,1,Potential Loyalists
15274,4,2,681.77,1,Potential Loyalists
15275,38,1,473.29,1,Potential Loyalists
15276,66,1,95.38,4,Lost Customers
15277,47,1,241.98,4,Lost Customers
15279,355,1,240.45,2,At-Risk Spenders
15280,172,1,87.62,2,At-Risk Spenders
15281,59,9,1900.68,3,Loyal Customers
15286,50,1,240.55,4,Lost Customers
15287,22,2,414.69,1,Potential Loyalists
15288,43,5,2074.12,3,Loyal Customers
15289,29,3,689.46,1,Potential Loyalists
15290,5,18,3920.12,0,Champions
15291,26,11,2234.16,0,Champions
15292,201,1,111.69,2,At-Risk Spenders
15296,51,6,2874.4700000000003,3,Loyal Customers
15297,10,3,624.94,1,Potential Loyalists
15298,2,11,3106.88,0,Champions
15300,64,1,454.44,1,Potential Loyalists
15301,51,11,3478.54,0,Champions
15303,290,1,444.42,2,At-Risk Spenders
15304,61,5,242.60000000000002,1,Potential Loyalists
15306,64,3,854.02,1,Potential Loyalists
15307,96,1,119.20000000000002,4,Lost Customers
15308,274,1,218.25,2,At-Risk Spenders
15311,1,91,17712.96,0,Champions
15312,75,4,843.25,3,Loyal Customers
15313,110,1,52.0,4,Lost Customers
15314,199,1,314.05,2,At-Risk Spenders
15315,64,2,475.21999999999997,1,Potential Loyalists
15318,4,1,284.9,4,Lost Customers
15319,284,1,145.0,2,At-Risk Spenders
15320,44,1,189.03,4,Lost Customers
15321,71,3,2062.64,3,Loyal Customers
15322,86,1,606.66,1,Potential Loyalists
15325,104,1,161.74,4,Lost Customers
15326,334,1,311.71,2,At-Risk Spenders
15327,53,1,125.1,4,Lost Customers
15329,39,3,830.95,1,Potential Loyalists
15330,32,1,29.759999999999998,4,Lost Customers
15332,370,3,1266.86,2,At-Risk Spenders
15333,208,1,238.0,2,At-Risk Spenders
15334,157,3,340.87,1,Potential Loyalists
15335,54,1,161.72,4,Lost Customers
15339,66,2,528.71,1,Potential Loyalists
15341,81,1,732.96,1,Potential Loyalists
15342,130,1,391.14,1,Potential Loyalists
15343,87,1,153.7,4,Lost Customers
15344,32,2,187.79000000000002,4,Lost Customers
15345,46,1,230.39000000000001,4,Lost Customers
15346,333,1,252.42000000000002,2,At-Risk Spenders
15347,366,1,81.60000000000001,2,At-Risk Spenders
15348,72,1,158.04,4,Lost Customers
15349,158,2,357.46,1,Potential Loyalists
15350,373,1,115.65,2,At-Risk Spenders
15351,12,7,1632.8600000000001,3,Loyal Customers
15353,255,2,548.27,2,At-Risk Spenders
15355,29,2,189.3,4,Lost Customers
15356,31,10,2680.48,0,Champions
15358,5,22,7616.46,0,Champions
15360,40,1,427.93,1,Potential Loyalists
15361,362,1,139.8,2,At-Risk Spenders
15363,373,1,310.1,2,At-Risk Spenders
15364,96,2,675.59,1,Potential Loyalists
15365,26,7,2115.7200000000003,3,Loyal Customers
15366,75,2,529.94,1,Potential Loyalists
15367,57,4,1690.8500000000001,3,Loyal Customers
15370,71,5,1495.2,3,Loyal Customers
15373,8,10,1400.01,3,Loyal Customers
15374,129,1,25.200000000000003,4,Lost Customers
15376,40,3,1081.01,1,Potential Loyalists
15379,169,7,3192.81,3,Loyal Customers
15380,9,4,268.54,1,Potential Loyalists
15381,268,1,143.1,2,At-Risk Spenders
15382,15,6,5136.82,3,Loyal Customers
15384,170,2,591.91,1,Potential Loyalists
15385,40,1,142.46,4,Lost Customers
15386,186,1,370.74,2,At-Risk Spenders
15388,270,1,140.54,2,At-Risk Spenders
15392,5,4,1374.49,3,Loyal Customers
15393,16,2,231.86,4,Lost Customers
15394,10,4,1743.69,3,Loyal Customers
15395,326,1,74.55000000000001,2,At-Risk Spenders
15396,113,1,204.28,4,Lost Customers
15397,290,1,94.0,2,At-Risk Spenders
15398,16,2,1283.63,1,Potential Loyalists
15399,1,3,768.97,1,Potential Loyalists
15400,128,3,208.6,1,Potential Loyalists
15402,149,2,396.81,1,Potential Loyalists
15405,189,1,128.84,2,At-Risk Spenders
15406,31,2,331.79,1,Potential Loyalists
15407,34,4,652.74,1,Potential Loyalists
15408,264,1,121.98,2,At-Risk Spenders
15410,84,8,2612.19,3,Loyal Customers
15411,26,4,1022.2,3,Loyal Customers
15412,171,1,49.79,4,Lost Customers
15414,10,3,675.45,1,Potential Loyalists
15415,313,1,465.09000000000003,2,At-Risk Spenders
15416,65,4,2990.0,3,Loyal Customers
15417,85,1,508.8,1,Potential Loyalists
15419,25,1,84.74,4,Lost Customers
15421,59,4,856.94,3,Loyal Customers
15422,323,2,97.7,2,At-Risk Spenders
15423,38,1,7.5,4,Lost Customers
15424,254,2,304.14,2,At-Risk Spenders
15426,19,5,1196.07,3,Loyal Customers
15427,33,3,1254.35,3,Loyal Customers
15428,15,1,75.06,4,Lost Customers
15429,27,2,321.68,1,Potential Loyalists
15432,23,1,171.19,4,Lost Customers
15433,214,2,533.3,2,At-Risk Spenders
15434,8,5,833.86,3,Loyal Customers
15435,22,1,109.94,4,Lost Customers
15436,12,3,911.15,1,Potential Loyalists
15437,262,1,183.71,2,At-Risk Spenders
15438,131,1,137.13,4,Lost Customers
15440,55,3,307.18,1,Potential Loyalists
15443,2,7,2677.03,3,Loyal Customers
15444,9,2,1253.81,1,Potential Loyalists
15445,264,1,68.1,2,At-Risk Spenders
15447,331,1,129.67,2,At-Risk Spenders
15448,313,1,405.04,2,At-Risk Spenders
15449,26,3,903.26,1,Potential Loyalists
15450,30,1,388.94,1,Potential Loyalists
15452,30,3,492.83,1,Potential Loyalists
15453,2,7,1160.12,3,Loyal Customers
15454,362,1,157.2,2,At-Risk Spenders
15456,283,3,356.17,2,At-Risk Spenders
15457,262,1,217.17,2,At-Risk Spenders
15458,25,1,142.92,4,Lost Customers
15460,354,1,167.16,2,At-Risk Spenders
15462,94,3,144.6,4,Lost Customers
15463,29,1,119.3,4,Lost Customers
15464,338,1,713.25,2,At-Risk Spenders
15465,20,18,1854.59,0,Champions
15466,85,1,324.58,4,Lost Customers
15467,9,3,499.93,1,Potential Loyalists
15468,51,1,377.91,1,Potential Loyalists
15469,50,2,282.1,1,Potential Loyalists
15471,2,1,356.13,4,Lost Customers
15472,113,1,335.15999999999997,4,Lost Customers
15475,77,1,406.31,1,Potential Loyalists
15478,40,2,862.19,1,Potential Loyalists
15480,116,1,579.25,1,Potential Loyalists
15482,16,9,2176.88,3,Loyal Customers
15483,161,4,192.76,1,Potential Loyalists
15484,1,4,2513.27,3,Loyal Customers
15485,30,3,1388.46,3,Loyal Customers
15489,23,3,746.39,1,Potential Loyalists
15491,95,6,2358.59,3,Loyal Customers
15492,28,2,504.73999999999995,1,Potential Loyalists
15493,33,5,1216.8600000000001,3,Loyal Customers
15494,21,2,1040.08,1,Potential Loyalists
15497,18,2,498.0,1,Potential Loyalists
15498,3,26,11199.47,0,Champions
15500,8,4,837.13,3,Loyal Customers
15502,16,9,3505.42,0,Champions
15503,363,1,122.59,2,At-Risk Spenders
15504,81,1,52.83,4,Lost Customers
15505,53,5,1903.86,3,Loyal Customers
15506,23,3,738.21,1,Potential Loyalists
15507,172,1,296.76,2,At-Risk Spenders
15508,189,6,771.13,3,Loyal Customers
15511,12,5,530.93,3,Loyal Customers
15512,156,2,121.0,4,Lost Customers
15513,33,17,8215.22,0,Champions
15514,12,10,2024.0,0,Champions
15516,45,3,53.93,4,Lost Customers
15517,233,1,246.72,2,At-Risk Spenders
15518,64,7,1700.88,3,Loyal Customers
15520,2,1,320.7,4,Lost Customers
15521,40,7,1946.36,3,Loyal Customers
15522,33,2,326.65,1,Potential Loyalists
15523,84,1,88.51,4,Lost Customers
15525,2,3,568.47,1,Potential Loyalists
15526,33,1,9.14,4,Lost Customers
15527,19,8,1481.39,3,Loyal Customers
15528,254,1,153.43,2,At-Risk Spenders
15529,23,11,3618.93,0,Champions
15530,22,4,1067.92,3,Loyal Customers
15531,8,2,1677.6000000000001,1,Potential Loyalists
15532,25,4,1091.39,3,Loyal Customers
15533,19,3,504.42,1,Potential Loyalists
15535,173,4,251.8,1,Potential Loyalists
15537,163,1,86.02,4,Lost Customers
15539,7,1,478.46,1,Potential Loyalists
15540,11,1,185.22,4,Lost Customers
15541,114,1,85.13000000000001,4,Lost Customers
15543,288,1,117.91,2,At-Risk Spenders
15544,9,9,3479.21,0,Champions
15545,54,2,229.37,4,Lost Customers
15547,7,13,3895.23,0,Champions
15549,77,3,1184.01,1,Potential Loyalists
15550,4,4,474.38,1,Potential Loyalists
15551,37,1,270.87,4,Lost Customers
15552,217,1,90.12,2,At-Risk Spenders
15553,60,1,382.63,1,Potential Loyalists
15554,278,1,130.4,2,At-Risk Spenders
15555,12,16,4015.59,0,Champions
15556,24,1,201.37,4,Lost Customers
15557,29,1,276.26,4,Lost Customers
15561,12,4,520.19,1,Potential Loyalists
15563,22,3,1120.83,1,Potential Loyalists
15565,50,2,123.66000000000001,4,Lost Customers
15567,19,1,59.7,4,Lost Customers
15568,3,3,724.39,1,Potential Loyalists
15569,132,2,59.160000000000004,4,Lost Customers
15570,7,12,3204.18,0,Champions
15571,12,4,558.05,1,Potential Loyalists
15572,5,7,1745.99,3,Loyal Customers
15573,32,2,414.3,1,Potential Loyalists
15574,178,4,438.65000000000003,1,Potential Loyalists
15576,38,1,576.33,1,Potential Loyalists
15577,151,3,209.53,1,Potential Loyalists
15578,162,1,119.15,4,Lost Customers
15579,69,2,209.85,4,Lost Customers
15581,156,10,603.9300000000001,3,Loyal Customers
15582,25,3,663.01,1,Potential Loyalists
15584,24,4,567.46,1,Potential Loyalists
15585,177,1,439.4,2,At-Risk Spenders
15587,50,3,305.28,1,Potential Loyalists
15589,256,3,413.73,2,At-Risk Spenders
15592,47,1,314.66,4,Lost Customers
15593,71,1,199.8,4,Lost Customers
15594,16,5,1648.5,3,Loyal Customers
15596,101,5,1109.14,3,Loyal Customers
15597,35,1,324.57,4,Lost Customers
15598,53,1,223.68,4,Lost Customers
15599,27,2,653.6899999999999,1,Potential Loyalists
15601,11,14,5198.57,0,Champions
15602,8,7,619.7,3,Loyal Customers
15604,52,1,216.39,4,Lost Customers
15605,36,5,944.5300000000001,3,Loyal Customers
15606,61,9,2570.92,3,Loyal Customers
15607,337,1,87.76,2,At-Risk Spenders
15608,60,3,800.16,1,Potential Loyalists
15609,184,1,268.78000000000003,2,At-Risk Spenders
15610,52,1,112.46000000000001,4,Lost Customers
15611,10,11,682.71,3,Loyal Customers
15612,36,2,180.15,4,Lost Customers
15615,10,22,8027.4800000000005,0,Champions
15618,33,4,739.951,3,Loyal Customers
15619,11,1,99.60000000000001,4,Lost Customers
15620,57,3,1207.95,1,Potential Loyalists
15621,4,3,202.01000000000002,1,Potential Loyalists
15622,43,9,3050.79,0,Champions
15623,141,1,229.43,4,Lost Customers
15624,117,4,511.5,1,Potential Loyalists
15625,104,4,1161.42,3,Loyal Customers
15626,75,2,562.56,1,Potential Loyalists
15628,5,9,2584.34,0,Champions
15630,45,2,977.75,1,Potential Loyalists
15632,16,8,2874.85,3,Loyal Customers
15634,17,1,227.65,4,Lost Customers
15636,90,2,589.5600000000001,1,Potential Loyalists
15637,53,1,223.36,4,Lost Customers
15639,134,1,178.02,4,Lost Customers
15640,4,14,7973.33,0,Champions
15641,105,4,1749.32,3,Loyal Customers
15643,192,3,433.95000000000005,2,At-Risk Spenders
15644,166,4,732.09,1,Potential Loyalists
15645,19,1,481.51000000000005,1,Potential Loyalists
15646,158,3,364.57000000000005,1,Potential Loyalists
15648,204,2,465.20000000000005,2,At-Risk Spenders
15651,37,3,491.65999999999997,1,Potential Loyalists
15652,91,1,293.09000000000003,4,Lost Customers
15653,116,1,48.0,4,Lost Customers
15654,9,2,380.91,1,Potential Loyalists
15655,243,1,465.57,2,At-Risk Spenders
15656,45,4,569.4,1,Potential Loyalists
15657,23,1,30.0,4,Lost Customers
15658,190,4,583.85,1,Potential Loyalists
15659,44,1,77.85,4,Lost Customers
15660,25,8,1470.24,3,Loyal Customers
15661,317,1,19.8,2,At-Risk Spenders
15663,106,1,124.1,4,Lost Customers
15664,51,1,311.43,4,Lost Customers
15665,168,2,1887.45,1,Potential Loyalists
15667,40,1,301.32,4,Lost Customers
15669,40,4,437.0,1,Potential Loyalists
15670,297,1,157.15,2,At-Risk Spenders
15671,26,6,1179.81,3,Loyal Customers
15673,88,4,2054.26,3,Loyal Customers
15674,73,4,1823.6100000000001,3,Loyal Customers
15675,81,3,216.16,1,Potential Loyalists
15676,19,3,2787.22,3,Loyal Customers
15677,49,1,580.93,1,Potential Loyalists
15678,53,1,290.3,4,Lost Customers
15679,24,4,690.98,3,Loyal Customers
15680,9,3,1153.39,3,Loyal Customers
15681,25,5,1358.16,3,Loyal Customers
15683,117,1,152.95,4,Lost Customers
15687,9,9,2344.23,3,Loyal Customers
15689,120,2,238.8,4,Lost Customers
15690,4,2,201.48,4,Lost Customers
15692,28,1,191.04,4,Lost Customers
15694,8,11,2436.7599999999998,0,Champions
15695,267,2,357.81,2,At-Risk Spenders
15696,33,8,2235.91,3,Loyal Customers
15699,18,1,201.0,4,Lost Customers
15700,172,2,551.43,1,Potential Loyalists
15701,2,4,1175.66,3,Loyal Customers
15703,265,1,211.5,2,At-Risk Spenders
15704,140,4,1778.3700000000001,3,Loyal Customers
15705,201,1,19.5,2,At-Risk Spenders
15706,65,3,714.16,1,Potential Loyalists
15707,35,4,793.76,3,Loyal Customers
15708,41,7,2667.2200000000003,3,Loyal Customers
15709,284,1,69.65,2,At-Risk Spenders
15712,9,5,842.9,3,Loyal Customers
15713,143,2,266.6,1,Potential Loyalists
15714,12,2,254.53,1,Potential Loyalists
15716,146,4,824.64,1,Potential Loyalists
15717,234,1,150.3,2,At-Risk Spenders
15719,33,13,4631.62,0,Champions
15720,24,1,423.03000000000003,1,Potential Loyalists
15721,12,1,458.90000000000003,1,Potential Loyalists
15722,36,4,847.4200000000001,3,Loyal Customers
15723,365,1,137.0,2,At-Risk Spenders
15724,201,2,218.25,2,At-Risk Spenders
15725,15,1,382.25,1,Potential Loyalists
15727,17,7,3889.91,3,Loyal Customers
15729,213,1,85.0,2,At-Risk Spenders
15730,66,3,943.91,1,Potential Loyalists
15732,212,2,280.2,2,At-Risk Spenders
15733,283,1,112.4,2,At-Risk Spenders
15734,115,2,376.35,1,Potential Loyalists
15737,15,7,948.85,3,Loyal Customers
15738,19,16,3804.94,0,Champions
15739,66,1,77.6,4,Lost Customers
15740,49,1,126.80000000000001,4,Lost Customers
15743,16,4,565.76,1,Potential Loyalists
15744,78,1,6.959999999999999,4,Lost Customers
15745,19,4,928.5400000000001,3,Loyal Customers
15746,134,1,182.96,4,Lost Customers
15747,13,3,631.09,1,Potential Loyalists
15748,40,1,134.41,4,Lost Customers
15750,3,8,2171.15,3,Loyal Customers
15752,40,7,2594.4700000000003,3,Loyal Customers
15754,51,3,458.57,1,Potential Loyalists
15755,10,6,2059.84,3,Loyal Customers
15756,61,4,454.41,1,Potential Loyalists
15757,66,2,672.88,1,Potential Loyalists
15758,25,1,205.25,4,Lost Customers
15759,297,2,77.24000000000001,2,At-Risk Spenders
15762,65,2,482.95000000000005,1,Potential Loyalists
15763,32,2,602.87,1,Potential Loyalists
15764,88,6,2602.27,3,Loyal Customers
15766,64,1,273.65999999999997,4,Lost Customers
15768,116,3,331.03,1,Potential Loyalists
15769,235,1,122.03999999999999,2,At-Risk Spenders
15773,6,1,128.8,4,Lost Customers
15774,69,1,189.75,4,Lost Customers
15775,245,1,87.9,2,At-Risk Spenders
15776,133,1,164.13,4,Lost Customers
15777,241,3,309.21000000000004,2,At-Risk Spenders
15780,184,3,402.08,1,Potential Loyalists
15781,25,3,254.91,1,Potential Loyalists
15782,10,3,1351.38,3,Loyal Customers
15783,11,1,165.62,4,Lost Customers
15785,33,5,1115.67,3,Loyal Customers
15786,46,3,4164.45,3,Loyal Customers
15787,26,3,752.56,1,Potential Loyalists
15789,358,1,297.65999999999997,2,At-Risk Spenders
15790,10,1,143.43,4,Lost Customers
15791,44,2,1297.17,1,Potential Loyalists
15793,15,2,133.92000000000002,4,Lost Customers
15795,150,1,495.52,1,Potential Loyalists
15796,1,8,2047.21,3,Loyal Customers
15799,76,3,715.04,1,Potential Loyalists
15800,107,2,588.69,1,Potential Loyalists
15801,46,3,997.85,1,Potential Loyalists
15803,51,1,154.86,4,Lost Customers
15804,1,13,3350.18,0,Champions
15805,23,16,4665.85,0,Champions
15806,46,3,671.22,1,Potential Loyalists
15807,50,2,798.1,1,Potential Loyalists
15808,306,4,2909.07,2,At-Risk Spenders
15809,36,4,321.4,1,Potential Loyalists
15810,79,4,1307.23,3,Loyal Customers
15811,22,6,1910.63,3,Loyal Customers
15812,107,4,506.38000000000005,1,Potential Loyalists
15813,208,2,728.86,2,At-Risk Spenders
15814,17,4,994.09,3,Loyal Customers
15815,64,3,522.48,1,Potential Loyalists
15819,49,4,1728.57,3,Loyal Customers
15820,320,1,116.97999999999999,2,At-Risk Spenders
15821,44,2,396.86,1,Potential Loyalists
15822,3,2,627.02,1,Potential Loyalists
15825,172,1,199.44,2,At-Risk Spenders
15826,56,3,1331.97,3,Loyal Customers
15827,73,14,1463.24,0,Champions
15829,99,2,517.8199999999999,1,Potential Loyalists
15830,38,1,459.5,1,Potential Loyalists
15831,58,3,392.02,1,Potential Loyalists
15832,254,1,821.49,2,At-Risk Spenders
15834,70,3,1481.48,3,Loyal Customers
15835,44,4,802.09,3,Loyal Customers
15836,50,1,49.97,4,Lost Customers
15837,65,1,300.23,4,Lost Customers
15838,25,5,717.84,3,Loyal Customers
15839,33,3,1022.21,1,Potential Loyalists
15840,59,2,317.8,1,Potential Loyalists
15841,73,4,735.0,1,Potential Loyalists
15843,304,1,80.70000000000002,2,At-Risk Spenders
15844,46,1,108.83999999999999,4,Lost Customers
15845,18,8,2953.07,3,Loyal Customers
15847,38,2,278.04,1,Potential Loyalists
15850,19,2,202.97,4,Lost Customers
15852,187,2,109.71000000000001,2,At-Risk Spenders
15853,52,1,110.8,4,Lost Customers
15854,4,11,1986.7300000000002,0,Champions
15855,137,5,712.24,3,Loyal Customers
15856,4,25,9402.58,0,Champions
15857,19,1,174.6,4,Lost Customers
15858,16,5,1175.8,3,Loyal Customers
15860,41,8,754.76,3,Loyal Customers
15861,12,7,2751.17,3,Loyal Customers
15862,8,4,657.29,3,Loyal Customers
15863,26,2,42.44,4,Lost Customers
15864,67,3,334.8,1,Potential Loyalists
15865,41,3,460.18,1,Potential Loyalists
15866,101,1,161.49,4,Lost Customers
15867,5,15,2253.3,0,Champions
15869,277,2,119.4,2,At-Risk Spenders
15870,33,1,334.69,4,Lost Customers
15872,15,2,268.2,1,Potential Loyalists
15874,64,7,1584.3500000000001,3,Loyal Customers
15877,2,2,376.18,1,Potential Loyalists
15880,369,1,292.18,2,At-Risk Spenders
15881,312,4,216.19,2,At-Risk Spenders
15882,199,4,425.76000000000005,1,Potential Loyalists
15883,2,2,348.28,1,Potential Loyalists
15885,93,1,258.55,4,Lost Customers
15886,60,1,104.5,4,Lost Customers
15888,81,1,91.81,4,Lost Customers
15889,157,2,333.67,1,Potential Loyalists
15891,227,1,394.32,2,At-Risk Spenders
15894,253,2,250.3,2,At-Risk Spenders
15895,150,1,21.85,4,Lost Customers
15897,194,2,90.53,2,At-Risk Spenders
15898,1,5,683.53,3,Loyal Customers
